"Notes"	"Census Region"	"Census Region Code"	"State"	"State Code"	"Year"	"Year Code"	"Injury Intent"	"Injury Intent Code"	Deaths	Population	Crude Rate
	"Census Region 3: South"	"CENS-R3"	"Delaware"	"10"	"2010"	"2010"	"Suicide"	"2"	106	897934	11.8
	"Census Region 3: South"	"CENS-R3"	"Delaware"	"10"	"2010"	"2010"	"Homicide"	"3"	61	897934	6.8
	"Census Region 3: South"	"CENS-R3"	"Delaware"	"10"	"2010"	"2010"	"Undetermined "	"4"	15	897934	1.7 (Unreliable)
	"Census Region 3: South"	"CENS-R3"	"Delaware"	"10"	"2010"	"2010"	"Legal Intervention / Operations of War"	"5"	Suppressed	897934	Suppressed
	"Census Region 3: South"	"CENS-R3"	"Delaware"	"10"	"2010"	"2010"	"Non-Injury, no intent classified"	"9"	7166	897934	798.1
	"Census Region 3: South"	"CENS-R3"	"Delaware"	"10"	"2011"	"2011"	"Unintentional"	"1"	338	907924	37.2
	"Census Region 3: South"	"CENS-R3"	"Delaware"	"10"	"2011"	"2011"	"Suicide"	"2"	105	907924	11.6
	"Census Region 3: South"	"CENS-R3"	"Delaware"	"10"	"2011"	"2011"	"Homicide"	"3"	49	907924	5.4
	"Census Region 3: South"	"CENS-R3"	"Delaware"	"10"	"2011"	"2011"	"Undetermined "	"4"	21	907924	2.3
	"Census Region 3: South"	"CENS-R3"	"Delaware"	"10"	"2011"	"2011"	"Legal Intervention / Operations of War"	"5"	Suppressed	907924	Suppressed
	"Census Region 3: South"	"CENS-R3"	"Delaware"	"10"	"2011"	"2011"	"Non-Injury, no intent classified"	"9"	7331	907924	807.4
	"Census Region 3: South"	"CENS-R3"	"Delaware"	"10"	"2012"	"2012"	"Unintentional"	"1"	374	916993	40.8
	"Census Region 3: South"	"CENS-R3"	"Delaware"	"10"	"2012"	"2012"	"Suicide"	"2"	125	916993	13.6
	"Census Region 3: South"	"CENS-R3"	"Delaware"	"10"	"2012"	"2012"	"Homicide"	"3"	62	916993	6.8
	"Census Region 3: South"	"CENS-R3"	"Delaware"	"10"	"2012"	"2012"	"Undetermined "	"4"	20	916993	2.2
	"Census Region 3: South"	"CENS-R3"	"Delaware"	"10"	"2012"	"2012"	"Legal Intervention / Operations of War"	"5"	Suppressed	916993	Suppressed
	"Census Region 3: South"	"CENS-R3"	"Delaware"	"10"	"2012"	"2012"	"Non-Injury, no intent classified"	"9"	7289	916993	794.9
	"Census Region 3: South"	"CENS-R3"	"Delaware"	"10"	"2013"	"2013"	"Unintentional"	"1"	412	925395	44.5
	"Census Region 3: South"	"CENS-R3"	"Delaware"	"10"	"2013"	"2013"	"Suicide"	"2"	122	925395	13.2
	"Census Region 3: South"	"CENS-R3"	"Delaware"	"10"	"2013"	"2013"	"Homicide"	"3"	52	925395	5.6
	"Census Region 3: South"	"CENS-R3"	"Delaware"	"10"	"2013"	"2013"	"Undetermined "	"4"	20	925395	2.2
	"Census Region 3: South"	"CENS-R3"	"Delaware"	"10"	"2013"	"2013"	"Legal Intervention / Operations of War"	"5"	Suppressed	925395	Suppressed
	"Census Region 3: South"	"CENS-R3"	"Delaware"	"10"	"2013"	"2013"	"Non-Injury, no intent classified"	"9"	7360	925395	795.3
	"Census Region 3: South"	"CENS-R3"	"Delaware"	"10"	"2014"	"2014"	"Unintentional"	"1"	425	934948	45.5
	"Census Region 3: South"	"CENS-R3"	"Delaware"	"10"	"2014"	"2014"	"Suicide"	"2"	126	934948	13.5
	"Census Region 3: South"	"CENS-R3"	"Delaware"	"10"	"2014"	"2014"	"Homicide"	"3"	57	934948	6.1
	"Census Region 3: South"	"CENS-R3"	"Delaware"	"10"	"2014"	"2014"	"Undetermined "	"4"	16	934948	1.7 (Unreliable)
	"Census Region 3: South"	"CENS-R3"	"Delaware"	"10"	"2014"	"2014"	"Legal Intervention / Operations of War"	"5"	Suppressed	934948	Suppressed
	"Census Region 3: South"	"CENS-R3"	"Delaware"	"10"	"2014"	"2014"	"Non-Injury, no intent classified"	"9"	7631	934948	816.2
	"Census Region 3: South"	"CENS-R3"	"Delaware"	"10"	"2015"	"2015"	"Unintentional"	"1"	449	944076	47.6
	"Census Region 3: South"	"CENS-R3"	"Delaware"	"10"	"2015"	"2015"	"Suicide"	"2"	122	944076	12.9
	"Census Region 3: South"	"CENS-R3"	"Delaware"	"10"	"2015"	"2015"	"Homicide"	"3"	65	944076	6.9
	"Census Region 3: South"	"CENS-R3"	"Delaware"	"10"	"2015"	"2015"	"Undetermined "	"4"	20	944076	2.1
	"Census Region 3: South"	"CENS-R3"	"Delaware"	"10"	"2015"	"2015"	"Legal Intervention / Operations of War"	"5"	Suppressed	944076	Suppressed
	"Census Region 3: South"	"CENS-R3"	"Delaware"	"10"	"2015"	"2015"	"Non-Injury, no intent classified"	"9"	7924	944076	839.3
	"Census Region 3: South"	"CENS-R3"	"Delaware"	"10"	"2016"	"2016"	"Unintentional"	"1"	516	952065	54.2
	"Census Region 3: South"	"CENS-R3"	"Delaware"	"10"	"2016"	"2016"	"Suicide"	"2"	119	952065	12.5
	"Census Region 3: South"	"CENS-R3"	"Delaware"	"10"	"2016"	"2016"	"Homicide"	"3"	63	952065	6.6
	"Census Region 3: South"	"CENS-R3"	"Delaware"	"10"	"2016"	"2016"	"Undetermined "	"4"	Suppressed	952065	Suppressed
	"Census Region 3: South"	"CENS-R3"	"Delaware"	"10"	"2016"	"2016"	"Legal Intervention / Operations of War"	"5"	Suppressed	952065	Suppressed
	"Census Region 3: South"	"CENS-R3"	"Delaware"	"10"	"2016"	"2016"	"Non-Injury, no intent classified"	"9"	8167	952065	857.8
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"1999"	"1999"	"Unintentional"	"1"	161	570213	28.2
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"1999"	"1999"	"Suicide"	"2"	30	570213	5.3
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"1999"	"1999"	"Homicide"	"3"	186	570213	32.6
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"1999"	"1999"	"Undetermined "	"4"	Suppressed	570213	Suppressed
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"1999"	"1999"	"Legal Intervention / Operations of War"	"5"	Suppressed	570213	Suppressed
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"1999"	"1999"	"Non-Injury, no intent classified"	"9"	5694	570213	998.6
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2000"	"2000"	"Unintentional"	"1"	204	572059	35.7
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2000"	"2000"	"Suicide"	"2"	23	572059	4.0
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2000"	"2000"	"Homicide"	"3"	184	572059	32.2
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2000"	"2000"	"Undetermined "	"4"	Suppressed	572059	Suppressed
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2000"	"2000"	"Legal Intervention / Operations of War"	"5"	Suppressed	572059	Suppressed
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2000"	"2000"	"Non-Injury, no intent classified"	"9"	5582	572059	975.8
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2001"	"2001"	"Unintentional"	"1"	223	574504	38.8
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2001"	"2001"	"Suicide"	"2"	40	574504	7.0
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2001"	"2001"	"Homicide"	"3"	197	574504	34.3
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2001"	"2001"	"Undetermined "	"4"	Suppressed	574504	Suppressed
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2001"	"2001"	"Legal Intervention / Operations of War"	"5"	Suppressed	574504	Suppressed
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2001"	"2001"	"Non-Injury, no intent classified"	"9"	5478	574504	953.5
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2002"	"2002"	"Unintentional"	"1"	200	573158	34.9
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2002"	"2002"	"Suicide"	"2"	31	573158	5.4
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2002"	"2002"	"Homicide"	"3"	229	573158	40.0
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2002"	"2002"	"Undetermined "	"4"	13	573158	2.3 (Unreliable)
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2002"	"2002"	"Legal Intervention / Operations of War"	"5"	Suppressed	573158	Suppressed
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2002"	"2002"	"Non-Injury, no intent classified"	"9"	5378	573158	938.3
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2003"	"2003"	"Unintentional"	"1"	233	568502	41.0
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2003"	"2003"	"Suicide"	"2"	36	568502	6.3
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2003"	"2003"	"Homicide"	"3"	194	568502	34.1
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2003"	"2003"	"Undetermined "	"4"	12	568502	2.1 (Unreliable)
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2003"	"2003"	"Legal Intervention / Operations of War"	"5"	Suppressed	568502	Suppressed
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2003"	"2003"	"Non-Injury, no intent classified"	"9"	5098	568502	896.7
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2004"	"2004"	"Unintentional"	"1"	219	567754	38.6
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2004"	"2004"	"Suicide"	"2"	33	567754	5.8
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2004"	"2004"	"Homicide"	"3"	174	567754	30.6
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2004"	"2004"	"Undetermined "	"4"	16	567754	2.8 (Unreliable)
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2004"	"2004"	"Legal Intervention / Operations of War"	"5"	Suppressed	567754	Suppressed
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2004"	"2004"	"Non-Injury, no intent classified"	"9"	5012	567754	882.8
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2005"	"2005"	"Unintentional"	"1"	207	567136	36.5
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2005"	"2005"	"Suicide"	"2"	33	567136	5.8
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2005"	"2005"	"Homicide"	"3"	180	567136	31.7
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2005"	"2005"	"Undetermined "	"4"	27	567136	4.8
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2005"	"2005"	"Legal Intervention / Operations of War"	"5"	Suppressed	567136	Suppressed
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2005"	"2005"	"Non-Injury, no intent classified"	"9"	5035	567136	887.8
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2006"	"2006"	"Unintentional"	"1"	224	570681	39.3
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2006"	"2006"	"Suicide"	"2"	30	570681	5.3
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2006"	"2006"	"Homicide"	"3"	150	570681	26.3
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2006"	"2006"	"Undetermined "	"4"	19	570681	3.3 (Unreliable)
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2006"	"2006"	"Legal Intervention / Operations of War"	"5"	Suppressed	570681	Suppressed
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2006"	"2006"	"Non-Injury, no intent classified"	"9"	4920	570681	862.1
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2007"	"2007"	"Unintentional"	"1"	193	574404	33.6
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2007"	"2007"	"Suicide"	"2"	36	574404	6.3
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2007"	"2007"	"Homicide"	"3"	159	574404	27.7
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2007"	"2007"	"Undetermined "	"4"	21	574404	3.7
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2007"	"2007"	"Legal Intervention / Operations of War"	"5"	Suppressed	574404	Suppressed
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2007"	"2007"	"Non-Injury, no intent classified"	"9"	4776	574404	831.5
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2008"	"2008"	"Unintentional"	"1"	160	580236	27.6
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2008"	"2008"	"Suicide"	"2"	43	580236	7.4
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2008"	"2008"	"Homicide"	"3"	164	580236	28.3
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2008"	"2008"	"Undetermined "	"4"	18	580236	3.1 (Unreliable)
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2008"	"2008"	"Legal Intervention / Operations of War"	"5"	Suppressed	580236	Suppressed
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2008"	"2008"	"Non-Injury, no intent classified"	"9"	4751	580236	818.8
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2009"	"2009"	"Unintentional"	"1"	145	592228	24.5
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2009"	"2009"	"Suicide"	"2"	29	592228	4.9
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2009"	"2009"	"Homicide"	"3"	135	592228	22.8
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2009"	"2009"	"Undetermined "	"4"	14	592228	2.4 (Unreliable)
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2009"	"2009"	"Legal Intervention / Operations of War"	"5"	Suppressed	592228	Suppressed
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2009"	"2009"	"Non-Injury, no intent classified"	"9"	4509	592228	761.4
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2010"	"2010"	"Unintentional"	"1"	212	601723	35.2
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2010"	"2010"	"Suicide"	"2"	41	601723	6.8
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2010"	"2010"	"Homicide"	"3"	119	601723	19.8
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2010"	"2010"	"Undetermined "	"4"	22	601723	3.7
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2010"	"2010"	"Legal Intervention / Operations of War"	"5"	Suppressed	601723	Suppressed
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2010"	"2010"	"Non-Injury, no intent classified"	"9"	4278	601723	711.0
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2011"	"2011"	"Unintentional"	"1"	185	620477	29.8
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2011"	"2011"	"Suicide"	"2"	37	620477	6.0
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2011"	"2011"	"Homicide"	"3"	109	620477	17.6
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2011"	"2011"	"Undetermined "	"4"	25	620477	4.0
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2011"	"2011"	"Legal Intervention / Operations of War"	"5"	Suppressed	620477	Suppressed
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2011"	"2011"	"Non-Injury, no intent classified"	"9"	4231	620477	681.9
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2012"	"2012"	"Unintentional"	"1"	194	635327	30.5
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2012"	"2012"	"Suicide"	"2"	37	635327	5.8
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2012"	"2012"	"Homicide"	"3"	82	635327	12.9
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2012"	"2012"	"Undetermined "	"4"	18	635327	2.8 (Unreliable)
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2012"	"2012"	"Legal Intervention / Operations of War"	"5"	Suppressed	635327	Suppressed
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2012"	"2012"	"Non-Injury, no intent classified"	"9"	4315	635327	679.2
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2013"	"2013"	"Unintentional"	"1"	216	649165	33.3
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2013"	"2013"	"Suicide"	"2"	38	649165	5.9
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2013"	"2013"	"Homicide"	"3"	90	649165	13.9
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2013"	"2013"	"Undetermined "	"4"	22	649165	3.4
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2013"	"2013"	"Legal Intervention / Operations of War"	"5"	Suppressed	649165	Suppressed
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2013"	"2013"	"Non-Injury, no intent classified"	"9"	4349	649165	669.9
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2014"	"2014"	"Unintentional"	"1"	217	659005	32.9
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2014"	"2014"	"Suicide"	"2"	52	659005	7.9
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2014"	"2014"	"Homicide"	"3"	97	659005	14.7
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2014"	"2014"	"Undetermined "	"4"	14	659005	2.1 (Unreliable)
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2014"	"2014"	"Legal Intervention / Operations of War"	"5"	Suppressed	659005	Suppressed
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2014"	"2014"	"Non-Injury, no intent classified"	"9"	4338	659005	658.3
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2015"	"2015"	"Unintentional"	"1"	265	670377	39.5
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2015"	"2015"	"Suicide"	"2"	34	670377	5.1
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2015"	"2015"	"Homicide"	"3"	136	670377	20.3
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2015"	"2015"	"Undetermined "	"4"	18	670377	2.7 (Unreliable)
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2015"	"2015"	"Legal Intervention / Operations of War"	"5"	Suppressed	670377	Suppressed
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2015"	"2015"	"Non-Injury, no intent classified"	"9"	4413	670377	658.3
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2016"	"2016"	"Unintentional"	"1"	401	681170	58.9
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2016"	"2016"	"Suicide"	"2"	40	681170	5.9
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2016"	"2016"	"Homicide"	"3"	127	681170	18.6
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2016"	"2016"	"Undetermined "	"4"	25	681170	3.7
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2016"	"2016"	"Legal Intervention / Operations of War"	"5"	Suppressed	681170	Suppressed
	"Census Region 3: South"	"CENS-R3"	"District of Columbia"	"11"	"2016"	"2016"	"Non-Injury, no intent classified"	"9"	4440	681170	651.8
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"1999"	"1999"	"Unintentional"	"1"	5961	15759421	37.8
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"1999"	"1999"	"Suicide"	"2"	2029	15759421	12.9
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"1999"	"1999"	"Homicide"	"3"	964	15759421	6.1
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"1999"	"1999"	"Undetermined "	"4"	116	15759421	0.7
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"1999"	"1999"	"Legal Intervention / Operations of War"	"5"	15	15759421	0.1 (Unreliable)
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"1999"	"1999"	"Non-Injury, no intent classified"	"9"	154139	15759421	978.1
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"2000"	"2000"	"Unintentional"	"1"	6267	15982378	39.2
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"2000"	"2000"	"Suicide"	"2"	2086	15982378	13.1
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"2000"	"2000"	"Homicide"	"3"	937	15982378	5.9
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"2000"	"2000"	"Undetermined "	"4"	109	15982378	0.7
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"2000"	"2000"	"Legal Intervention / Operations of War"	"5"	23	15982378	0.1
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"2000"	"2000"	"Non-Injury, no intent classified"	"9"	154973	15982378	969.6
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"2001"	"2001"	"Unintentional"	"1"	6969	16356966	42.6
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"2001"	"2001"	"Suicide"	"2"	2314	16356966	14.1
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"2001"	"2001"	"Homicide"	"3"	969	16356966	5.9
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"2001"	"2001"	"Undetermined "	"4"	134	16356966	0.8
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"2001"	"2001"	"Legal Intervention / Operations of War"	"5"	13	16356966	0.1 (Unreliable)
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"2001"	"2001"	"Non-Injury, no intent classified"	"9"	156870	16356966	959.0
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"2002"	"2002"	"Unintentional"	"1"	7396	16689370	44.3
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"2002"	"2002"	"Suicide"	"2"	2338	16689370	14.0
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"2002"	"2002"	"Homicide"	"3"	1008	16689370	6.0
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"2002"	"2002"	"Undetermined "	"4"	147	16689370	0.9
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"2002"	"2002"	"Legal Intervention / Operations of War"	"5"	21	16689370	0.1
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"2002"	"2002"	"Non-Injury, no intent classified"	"9"	156904	16689370	940.1
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"2003"	"2003"	"Unintentional"	"1"	7919	17004085	46.6
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"2003"	"2003"	"Suicide"	"2"	2297	17004085	13.5
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"2003"	"2003"	"Homicide"	"3"	1004	17004085	5.9
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"2003"	"2003"	"Undetermined "	"4"	102	17004085	0.6
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"2003"	"2003"	"Legal Intervention / Operations of War"	"5"	14	17004085	0.1 (Unreliable)
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"2003"	"2003"	"Non-Injury, no intent classified"	"9"	157321	17004085	925.2
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"2004"	"2004"	"Unintentional"	"1"	8229	17415318	47.3
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"2004"	"2004"	"Suicide"	"2"	2389	17415318	13.7
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"2004"	"2004"	"Homicide"	"3"	1032	17415318	5.9
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"2004"	"2004"	"Undetermined "	"4"	150	17415318	0.9
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"2004"	"2004"	"Legal Intervention / Operations of War"	"5"	15	17415318	0.1 (Unreliable)
	"Census Region 3: South"	"CENS-R3"	"Florida"	"12"	"2004"	"2004"	"Non-Injury, no intent classified"	"9"	157193	17415318	902.6
